"PVWatts: Hourly PV Performance Data"
"Requested Location:","Akra, Ghana"
"Location:","ACCRA/KOTOKA INTL, GHANA"
"Lat (deg N):","5.6"
"Long (deg W):","0.17"
"Elev (m):","69"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","16.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","14","4","0","0","23","4.6","0","23","0","0"
"8","14","5","0","0","23","4.1","0","23","0","0"
"8","14","6","5","44","23","4.1","40.755","22.526","141.135","118.097"
"8","14","7","160","135","24","2.6","170.543","26.817","550.403","518.689"
"8","14","8","138","303","24.5","4.1","351.12","31.083","1159.393","1111.887"
"8","14","9","122","427","26","4.6","482.344","35.243","1573.551","1513.335"
"8","14","10","111","262","26.5","5.6","338.722","32.326","1122.556","1076.103"
"8","14","11","102","226","27","6.7","304.889","31.483","1015.295","971.837"
"8","14","12","108","521","27","7","586.204","35.835","1911.479","1839.713"
"8","14","13","24","443","27","7.4","437.591","33.514","1443.468","1387.416"
"8","14","14","13","365","27","7.7","352.734","31.918","1172.462","1124.579"
"8","14","15","140","240","26.3","7.7","300.608","30.335","996.056","953.123"
"8","14","16","143","179","25.7","7.7","212.145","28.332","692.94","657.839"
"8","14","17","49","58","25","7.7","57.511","25.186","188.836","164.867"
"8","14","18","0","1","24.3","7.7","0.97","23.468","3.357","0"
"8","14","19","0","0","24.2","7.2","0","24.2","0","0"
"8","14","20","0","0","24.1","6.7","0","24.1","0","0"
"8","14","21","0","0","24","6.2","0","24","0","0"
"8","14","22","0","0","23.9","5.7","0","23.9","0","0"
"8","14","23","0","0","23.8","5.2","0","23.8","0","0"
"8","15","0","0","0","23.8","4.6","0","23.8","0","0"
"8","15","1","0","0","23.7","4.1","0","23.7","0","0"
"8","15","2","0","0","23.6","3.6","0","23.6","0","0"
"8","15","3","0","0","23.5","3.1","0","23.5","0","0"
"8","15","4","0","0","23.4","2.6","0","23.4","0","0"
"8","15","5","0","0","23.3","2.1","0","23.3","0","0"
"8","15","6","5","54","23.6","2.3","49.021","23.23","169.298","145.712"
"8","15","7","23","176","24","2.6","169.537","26.815","573.301","541.055"
"8","15","8","69","175","25","3.1","199.562","28.689","667.545","633.06"
"8","15","9","213","362","26.3","3.4","485.328","36.381","1571.313","1511.171"
"8","15","10","187","301","27.7","3.8","437.188","36.98","1415.552","1360.373"
"8","15","11","491","410","29","4.1","816.813","45.79","2530.249","2434.58"
"8","15","12","534","369","28.1","5.1","819.824","43.975","2563.581","2466.524"
"8","15","13","128","326","27.3","6.2","415.153","34.509","1361.642","1308.129"
"8","15","14","98","481","26.4","7.2","519.706","34.14","1706.494","1641.861"
"8","15","15","64","261","25.7","7.1","279.153","29.777","932.766","891.54"
"8","15","16","61","126","25.1","7","137.979","26.678","459.86","430.199"
"8","15","17","29","85","24.4","6.9","77.832","24.85","262.533","237.084"
"8","15","18","0","1","24","6.9","0.97","23.128","3.363","0"
"8","15","19","0","0","23.7","6.8","0","23.7","0","0"
"8","15","20","0","0","23.3","6.7","0","23.3","0","0"
"8","15","21","0","0","23.2","6.2","0","23.2","0","0"
"8","15","22","0","0","23.1","5.6","0","23.1","0","0"
"8","15","23","0","0","23","5.1","0","23","0","0"
"8","16","0","0","0","23","5.1","0","23","0","0"
"8","16","1","0","0","22.9","5.1","0","22.9","0","0"
"8","16","2","0","0","22.9","5.1","0","22.9","0","0"
"8","16","3","0","0","22.9","5.1","0","22.9","0","0"
"8","16","4","0","0","22.8","5.1","0","22.8","0","0"
"8","16","5","0","0","22.8","5.1","0","22.8","0","0"
"8","16","6","4","70","23.5","4.1","61.523","23.49","212.461","188.023"
"8","16","7","18","130","24.2","3.1","126.821","25.896","430.591","401.577"
"8","16","8","139","173","24.9","2.1","233.771","29.847","772.417","735.345"
"8","16","9","79","215","25.4","3.5","258.677","30.419","863.591","824.185"
"8","16","10","274","364","25.9","4.8","567.029","36.437","1840.624","1771.367"
"8","16","11","92","427","26.4","6.2","484.914","34.479","1591.794","1530.982"
"8","16","12","15","290","26.3","5.8","288.306","31.096","962.383","920.363"
"8","16","13","85","370","26.1","5.5","420.265","33.208","1387.74","1333.424"
"8","16","14","83","303","26","5.1","344.84","32.187","1142.661","1095.634"
"8","16","15","63","370","25.3","5.1","378.352","32","1252.624","1202.395"
"8","16","16","45","127","24.7","5.1","133.853","26.733","448.477","419.069"
"8","16","17","9","69","24","5.1","63.95","24.276","218.923","194.356"
"8","16","18","0","1","23.3","5.1","0.97","22.229","3.377","0"
"8","16","19","0","0","23.3","4.5","0","23.3","0","0"
"8","16","20","0","0","23.2","3.9","0","23.2","0","0"
"8","16","21","0","0","23.2","3.3","0","23.2","0","0"
"8","16","22","0","0","23.1","2.7","0","23.1","0","0"
"8","16","23","0","0","23.1","2.1","0","23.1","0","0"
"8","17","0","0","0","23","1.5","0","23","0","0"
"8","17","1","0","0","23","1.6","0","23","0","0"
"8","17","2","0","0","22.9","1.7","0","22.9","0","0"
"8","17","3","0","0","22.9","1.9","0","22.9","0","0"
"8","17","4","0","0","22.8","2","0","22.8","0","0"
"8","17","5","0","0","22.8","2.1","0","22.8","0","0"
"8","17","6","14","40","22.9","2.4","37.608","22.222","129.183","106.374"
"8","17","7","7","105","23.1","2.8","100.847","24.125","346.678","319.477"
"8","17","8","74","122","23.2","3.1","153.784","25.61","520.19","489.17"
"8","17","9","115","400","23.5","3.8","454.678","32.462","1503.885","1445.919"
"8","17","10","93","453","23.9","4.4","503.203","33.971","1655.361","1592.446"
"8","17","11","8","222","24.2","5.1","217.864","28.044","737.999","701.787"
"8","17","12","131","637","24.3","6.1","716.496","36.002","2334.484","2246.762"
"8","17","13","114","225","24.4","7.2","309.517","29.1","1042.036","997.841"
"8","17","14","181","344","24.5","8.2","453.621","30.538","1513.102","1454.84"
"8","17","15","166","264","24.3","6.3","337.764","29.616","1122.624","1076.169"
"8","17","16","66","136","24.2","4.5","148.979","26.652","496.622","466.137"
"8","17","17","24","85","24","2.6","77.535","24.8","262.428","236.98"
"8","17","18","0","1","23.8","2.4","0.97","22.436","3.373","0"
"8","17","19","0","0","23.7","2.2","0","23.7","0","0"
"8","17","20","0","0","23.5","2","0","23.5","0","0"
"8","17","21","0","0","23.3","1.9","0","23.3","0","0"
"8","17","22","0","0","23.2","1.7","0","23.2","0","0"
"8","17","23","0","0","23","1.5","0","23","0","0"
"8","18","0","0","0","23","1.6","0","23","0","0"
"8","18","1","0","0","23","1.7","0","23","0","0"
"8","18","2","0","0","23","1.8","0","23","0","0"
"8","18","3","0","0","23","1.9","0","23","0","0"
"8","18","4","0","0","23","2","0","23","0","0"
"8","18","5","0","0","23","2.1","0","23","0","0"
"8","18","6","10","60","23","1","54.388","22.616","187.719","163.771"
"8","18","7","30","84","23.5","1.2","88.192","24.474","298.155","271.972"
"8","18","8","172","329","24","1.5","394.606","33.825","1284.888","1233.699"
"8","18","9","96","261","24.3","1.9","314.236","32.413","1039.108","994.994"
"8","18","10","90","384","24.5","2.2","436.816","35.109","1428.867","1373.272"
"8","18","11","28","402","24.8","2.6","406.091","34.465","1333.426","1280.773"
"8","18","12","180","460","24.6","3.2","596.017","37.843","1923.909","1851.698"
"8","18","13","178","468","24.5","3.8","590.302","37.285","1909.832","1838.124"
"8","18","14","120","323","24.3","4.4","391.583","32.319","1296.049","1244.525"
"8","18","15","168","156","24.2","5","239.267","28.331","796.27","758.595"
"8","18","16","69","126","24","5.6","140.924","25.818","470.517","440.619"
"8","18","17","41","93","23.9","6.2","85.305","24.51","286.475","260.534"
"8","18","18","0","1","23.5","7","0.97","22.634","3.37","0"
"8","18","19","0","0","23.1","7.9","0","23.1","0","0"
"8","18","20","0","0","22.7","8.7","0","22.7","0","0"
"8","18","21","0","0","23","7.2","0","23","0","0"
"8","18","22","0","0","23","7.2","0","23","0","0"
"8","18","23","0","0","23","5.1","0","23","0","0"
"8","19","0","0","0","23","4.4","0","23","0","0"
"8","19","1","0","0","23","3.8","0","23","0","0"
"8","19","2","0","0","23","3.1","0","23","0","0"
"8","19","3","0","0","23","3.1","0","23","0","0"
"8","19","4","0","0","23","2.3","0","23","0","0"
"8","19","5","0","0","23","1.5","0","23","0","0"
"8","19","6","11","44","22.7","2.7","41.329","22.14","142.473","119.409"
"8","19","7","81","189","22.3","3.9","198.328","25.368","665.22","630.792"
"8","19","8","112","319","22","5.1","355.322","27.972","1194.157","1145.645"
"8","19","9","220","447","24.5","6.4","571.951","33.607","1878.943","1808.334"
"8","19","10","177","414","27","7.7","537.453","34.846","1759.621","1693.176"
"8","19","11","161","420","26","7.7","541.916","33.864","1784.072","1716.785"
"8","19","12","141","418","26","7.7","523.083","33.583","1724.562","1659.316"
"8","19","13","149","588","26","7.7","677.478","35.903","2207.577","2124.817"
"8","19","14","112","280","26","7.7","346.235","31.03","1153.015","1105.692"
"8","19","15","115","318","25","7.7","359.992","29.908","1199.794","1151.118"
"8","19","16","74","91","25","5.1","110.621","26.561","364.658","337.074"
"8","19","17","0","56","24.5","5.1","52.017","24.519","179.177","155.398"
"8","19","18","0","1","24.2","5.1","0.97","23.129","3.362","0"
"8","19","19","0","0","24","5.1","0","24","0","0"
"8","19","20","0","0","24","5.1","0","24","0","0"
"8","19","21","0","0","24","5.1","0","24","0","0"
"8","19","22","0","0","24","5.1","0","24","0","0"
"8","19","23","0","0","23.9","4.5","0","23.9","0","0"
"8","20","0","0","0","23.9","3.8","0","23.9","0","0"
"8","20","1","0","0","23.8","3.2","0","23.8","0","0"
"8","20","2","0","0","23.8","2.6","0","23.8","0","0"
"8","20","3","0","0","23.5","2.1","0","23.5","0","0"
"8","20","4","0","0","23.3","1.5","0","23.3","0","0"
"8","20","5","0","0","23","1","0","23","0","0"
"8","20","6","26","37","23.9","1.2","35.947","23.006","121.113","98.459"
"8","20","7","159","147","24.9","1.3","184.522","28.717","593.873","561.146"
"8","20","8","159","149","25.8","1.5","224.033","31.202","733.777","697.67"
"8","20","9","111","344","26.9","2.8","402.962","35.732","1311.51","1259.521"
"8","20","10","288","316","28","4.1","538.12","38.987","1724.702","1659.451"
"8","20","11","364","334","28.1","4.1","643.529","41.528","2038.212","1961.84"
"8","20","12","142","357","28","3.6","467.486","38.445","1504.516","1446.529"
"8","20","13","177","373","28","3.1","502.586","39.388","1608.814","1547.442"
"8","20","14","307","259","27.4","2.9","466.378","38.286","1494.398","1436.735"
"8","20","15","260","334","26.9","2.6","453.854","37.786","1446.865","1390.706"
"8","20","16","168","170","26.3","2.4","214.053","31.512","684.986","650.079"
"8","20","17","195","43","25.7","2.2","55.809","26.238","155.644","132.325"
"8","20","18","1","1","25.1","2","0.97","23.638","3.355","0"
"8","20","19","0","0","24.6","1.7","0","24.6","0","0"
"8","20","20","0","0","24","1.5","0","24","0","0"
"8","20","21","0","0","24","2.8","0","24","0","0"
"8","20","22","0","0","24","4.1","0","24","0","0"
"8","20","23","0","0","24","4.1","0","24","0","0"
"8","21","0","0","0","24","3.6","0","24","0","0"
"8","21","1","0","0","24","3.1","0","24","0","0"
"8","21","2","0","0","24","2.6","0","24","0","0"
"8","21","3","0","0","23.5","2.1","0","23.5","0","0"
"8","21","4","0","0","22.9","1.5","0","22.9","0","0"
"8","21","5","0","0","22.4","1","0","22.4","0","0"
"8","21","6","16","51","23.7","1.2","47.255","23.152","161.543","138.109"
"8","21","7","222","118","25","1.5","177.557","28.53","559.541","527.615"
"8","21","8","331","237","26","1.5","395.668","36.187","1260.795","1210.325"
"8","21","9","372","256","28","2.1","505.04","40.704","1596.276","1535.317"
"8","21","10","479","365","29.1","2.6","743.18","46.855","2286.956","2201.109"
"8","21","11","409","303","30.2","3.1","656.064","45.626","2034.429","1958.196"
"8","21","12","731","207","31","5.1","851.539","47.256","2617.541","2518.213"
"8","21","13","539","366","29","8.2","800.141","40.637","2542.897","2446.703"
"8","21","14","575","256","28.4","8.7","657.275","37.539","2110.271","2031.213"
"8","21","15","421","218","26.9","8.5","436.905","32.891","1414.214","1359.076"
"8","21","16","265","140","25.5","8.4","219.085","28.194","696.634","661.442"
"8","21","17","4","47","24","8.2","44.425","23.972","152.688","129.426"
"8","21","18","0","1","24.1","7.9","0.97","23.266","3.36","0"
"8","21","19","0","0","24.1","7.5","0","24.1","0","0"
"8","21","20","0","0","24.2","7.2","0","24.2","0","0"
"8","21","21","0","0","24.2","6.5","0","24.2","0","0"
"8","21","22","0","0","24.2","5.8","0","24.2","0","0"
"8","21","23","0","0","24.2","5.1","0","24.2","0","0"
"8","22","0","0","0","24.5","5","0","24.5","0","0"
"8","22","1","0","0","24.7","4.9","0","24.7","0","0"
"8","22","2","0","0","25","4.8","0","25","0","0"
"8","22","3","0","0","25.3","4.7","0","25.3","0","0"
"8","22","4","0","0","25.5","4.5","0","25.5","0","0"
"8","22","5","0","0","25.8","4.4","0","25.8","0","0"
"8","22","6","29","49","26.1","4.3","46.534","25.838","155.109","131.801"
"8","22","7","112","124","26.3","4.2","150.648","28.36","489.226","458.907"
"8","22","8","79","270","26.6","4.1","295.004","31.974","974.015","931.681"
"8","22","9","220","378","28","5.1","511.655","37.218","1650.793","1588.031"
"8","22","10","291","325","28.7","6.6","551.425","37.545","1780.405","1713.244"
"8","22","11","630","259","29.5","8.2","811.937","41.056","2577.238","2479.609"
"8","22","12","515","338","29.3","8.6","786.761","40.367","2506.608","2411.918"
"8","22","13","662","287","29.2","8.9","830.066","40.602","2637.67","2537.489"
"8","22","14","600","254","29","9.3","675.104","38.017","2162.289","2081.263"
"8","22","15","461","196","28","8.3","438.826","34.15","1409.067","1354.09"
"8","22","16","220","188","27","7.2","248.023","30.486","793.559","755.953"
"8","22","17","90","50","26","6.2","54.268","26.248","169.139","145.556"
"8","22","18","0","1","25.7","5.7","0.97","24.73","3.337","0"
"8","22","19","0","0","25.5","5.2","0","25.5","0","0"
"8","22","20","0","0","25.2","4.6","0","25.2","0","0"
"8","22","21","0","0","25","4.1","0","25","0","0"
"8","22","22","0","0","24.7","3.6","0","24.7","0","0"
"8","22","23","0","0","24.5","3.1","0","24.5","0","0"
"8","23","0","0","0","24.3","2.8","0","24.3","0","0"
"8","23","1","0","0","24.2","2.4","0","24.2","0","0"
"8","23","2","0","0","24","2.1","0","24","0","0"
"8","23","3","0","0","24.3","2.1","0","24.3","0","0"
"8","23","4","0","0","24.6","2.1","0","24.6","0","0"
"8","23","5","0","0","24.9","2.1","0","24.9","0","0"
"8","23","6","28","66","25.6","2.3","60.34","25.587","202.643","178.4"
"8","23","7","80","158","26.3","2.4","171.938","29.328","564.529","532.488"
"8","23","8","125","227","27","2.6","280.682","32.938","918.369","877.525"
"8","23","9","413","286","27.7","2.9","564.7","40.32","1788.925","1721.47"
"8","23","10","310","301","28.3","3.3","547.719","40.67","1740.725","1674.928"
"8","23","11","492","294","29","3.6","724.929","44.771","2257.987","2173.274"
"8","23","12","689","282","28.6","4.5","890.457","46.849","2743.529","2638.797"
"8","23","13","284","294","28.2","5.3","520.674","38.275","1675.3","1611.718"
"8","23","14","508","267","27.8","6.2","622.301","38.201","1992.693","1917.992"
"8","23","15","160","237","27.1","6.5","312.121","32.126","1024.846","981.126"
"8","23","16","205","157","26.5","6.9","215.868","29.419","692.038","656.959"
"8","23","17","13","74","25.8","7.2","68.641","26.196","232.221","207.386"
"8","23","18","0","1","25.4","6.1","0.97","24.479","3.341","0"
"8","23","19","0","0","25","5.1","0","25","0","0"
"8","23","20","0","0","25","4.1","0","25","0","0"
"8","23","21","0","0","25","4.6","0","25","0","0"
"8","23","22","0","0","25","4.6","0","25","0","0"
"8","23","23","0","0","24.5","5.7","0","24.5","0","0"
"8","24","0","0","0","24.3","5.2","0","24.3","0","0"
"8","24","1","0","0","24.2","4.6","0","24.2","0","0"
"8","24","2","0","0","24","4.1","0","24","0","0"
"8","24","3","0","0","24","3.6","0","24","0","0"
"8","24","4","0","0","24","3.1","0","24","0","0"
"8","24","5","0","0","24","3.1","0","24","0","0"
"8","24","6","1","50","24","3.1","46.19","23.623","159.618","136.221"
"8","24","7","22","155","25.5","3.6","151.797","27.672","511.189","480.373"
"8","24","8","37","251","27","4.1","256.277","31.558","850.601","811.533"
"8","24","9","289","384","28","4.1","569.126","39.354","1815.688","1747.303"
"8","24","10","78","530","29","4.1","567.214","40.906","1802.929","1734.989"
"8","24","11","109","435","29","4.1","513.427","39.787","1641.492","1579.04"
"8","24","12","303","404","28.5","3.6","659.898","42.819","2076.914","1999.105"
"8","24","13","412","393","28","3.1","723.324","44.761","2251.6","2167.135"
"8","24","14","161","375","27.5","2.6","472.378","39.485","1508.798","1450.675"
"8","24","15","195","257","27","6.2","350.157","32.654","1145.718","1098.604"
"8","24","16","35","229","26.5","6.2","224.296","29.824","747.53","711.081"
"8","24","17","4","66","26","6.2","61.043","26.335","207.747","183.403"
"8","24","18","0","0","25.5","6.2","0","25.5","0","0"
"8","24","19","0","0","25","6.2","0","25","0","0"
"8","24","20","0","0","24.9","5.3","0","24.9","0","0"
"8","24","21","0","0","24.9","4.4","0","24.9","0","0"
"8","24","22","0","0","24.8","3.5","0","24.8","0","0"
"8","24","23","0","0","24.8","2.6","0","24.8","0","0"
"8","25","0","0","0","24.6","2.8","0","24.6","0","0"
"8","25","1","0","0","24.4","3.1","0","24.4","0","0"
"8","25","2","0","0","24.2","3.3","0","24.2","0","0"
"8","25","3","0","0","24","3.6","0","24","0","0"
"8","25","4","0","0","23.8","3.8","0","23.8","0","0"
"8","25","5","0","0","23.6","4.1","0","23.6","0","0"
"8","25","6","12","40","23.8","2.8","38.137","23.201","130.279","107.45"
"8","25","7","17","95","24","1.5","95.237","25.077","324.123","297.398"
"8","25","8","86","256","25.5","1.5","287.021","32.343","945.483","903.917"
"8","25","9","304","212","27","1.5","421.387","38.289","1349.142","1296.011"
"8","25","10","179","270","27.2","2.8","409.645","36.683","1328.881","1276.367"
"8","25","11","230","392","27.5","4.1","583.209","39.438","1867.506","1797.302"
"8","25","12","133","421","27","5.5","523.008","36.431","1700.429","1636.001"
"8","25","13","222","388","26.5","6.8","559.135","35.284","1826.863","1758.089"
"8","25","14","349","410","26","8.2","642.298","35.033","2094.273","2015.815"
"8","25","15","149","243","27","8.2","312.508","31.31","1031.161","987.267"
"8","25","16","95","204","26.1","8.2","221.636","28.779","732.255","696.185"
"8","25","17","20","60","25.2","8.2","57.051","25.378","192.063","168.03"
"8","25","18","0","0","25","7.2","0","25","0","0"
"8","25","19","0","0","24.7","6.1","0","24.7","0","0"
"8","25","20","0","0","24.5","5.1","0","24.5","0","0"
"8","25","21","0","0","24.3","5.1","0","24.3","0","0"
"8","25","22","0","0","24","5.1","0","24","0","0"
