"PVWatts: Hourly PV Performance Data"
"Requested Location:","accra, ghana"
"Location:","ACCRA/KOTOKA INTL, GHANA"
"Lat (deg N):","5.6"
"Long (deg W):","0.17"
"Elev (m):","69"
"DC System Size (kW):","1.7"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","16.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","15","20","0","0","25.7","4.3","0","25.7","0","0"
"7","15","21","0","0","25.4","3.6","0","25.4","0","0"
"7","15","22","0","0","25.1","3.6","0","25.1","0","0"
"7","15","23","0","0","24.8","3.5","0","24.8","0","0"
"7","16","0","0","0","24.8","3.4","0","24.8","0","0"
"7","16","1","0","0","24.8","3.4","0","24.8","0","0"
"7","16","2","0","0","24.8","3.3","0","24.8","0","0"
"7","16","3","0","0","24.8","3.3","0","24.8","0","0"
"7","16","4","0","0","24.6","2.7","0","24.6","0","0"
"7","16","5","0","0","24.5","2.2","0","24.5","0","0"
"7","16","6","0","45","25.1","4","40.872","24.677","59.79","50.003"
"7","16","7","38","180","25.7","5.8","170.452","27.769","242.38","228.705"
"7","16","8","131","207","26.3","7.6","249.305","29.409","350.079","333.77"
"7","16","9","127","316","26.9","6.9","370.765","32.267","520.237","499.248"
"7","16","10","75","460","27.5","6.1","481.652","35.376","668.482","642.899"
"7","16","11","342","384","28.1","5.4","630.55","39.492","856.459","824.361"
"7","16","12","262","412","27.9","5.4","593.3","38.818","809.017","778.636"
"7","16","13","294","461","27.6","5.4","646.958","39.45","878.411","845.502"
"7","16","14","210","300","27.4","5.4","413.56","35.008","571.839","549.305"
"7","16","15","235","170","27.2","5.4","271.338","31.818","373.869","356.943"
"7","16","16","63","187","26.9","5.4","187.849","29.746","263.216","249.051"
"7","16","17","18","54","26.7","5.4","50.49","26.849","72.068","62.041"
"7","16","18","0","2","26.5","5.4","1.94","25.53","2.826","0"
"7","16","19","0","0","26.2","5.4","0","26.2","0","0"
"7","16","20","0","0","26","5.4","0","26","0","0"
"7","16","21","0","0","25.8","4.3","0","25.8","0","0"
"7","16","22","0","0","25.5","3.3","0","25.5","0","0"
"7","16","23","0","0","25.3","2.2","0","25.3","0","0"
"7","17","0","0","0","25.1","2.5","0","25.1","0","0"
"7","17","1","0","0","24.9","2.9","0","24.9","0","0"
"7","17","2","0","0","24.7","3.2","0","24.7","0","0"
"7","17","3","0","0","24.6","2.5","0","24.6","0","0"
"7","17","4","0","0","24.4","1.7","0","24.4","0","0"
"7","17","5","0","0","24.3","1","0","24.3","0","0"
"7","17","6","17","41","24.8","2.1","36.993","24.131","54.254","44.573"
"7","17","7","182","129","25.2","3.2","158.9","27.591","213.235","200.23"
"7","17","8","204","311","25.7","4.3","372.966","32.623","515.292","494.448"
"7","17","9","332","310","26.5","4.3","490.39","36.27","671.166","645.496"
"7","17","10","309","440","27.4","4.3","633.578","40.327","855.86","823.784"
"7","17","11","401","348","28.2","4.3","645.112","41.619","866.607","834.135"
"7","17","12","303","341","28.4","5.4","563.028","38.788","767.613","738.69"
"7","17","13","312","477","28.5","6.5","675.654","39.557","916.875","882.519"
"7","17","14","523","300","28.7","7.6","615.969","37.938","835.742","804.4"
"7","17","15","113","287","27.9","6.5","319.329","33.054","444.136","425.318"
"7","17","16","131","179","27","5.4","199.611","30.138","274.082","259.658"
"7","17","17","54","56","26.2","4.3","52.93","26.467","73.612","63.556"
"7","17","18","1","2","26","4.7","1.94","24.943","2.834","0"
"7","17","19","0","0","25.8","5","0","25.8","0","0"
"7","17","20","0","0","25.5","5.4","0","25.5","0","0"
"7","17","21","0","0","25.4","4.7","0","25.4","0","0"
"7","17","22","0","0","25.2","4","0","25.2","0","0"
"7","17","23","0","0","25.1","3.3","0","25.1","0","0"
"7","18","0","0","0","25","2.6","0","25","0","0"
"7","18","1","0","0","25","2.1","0","25","0","0"
"7","18","2","0","0","24.7","1","0","24.7","0","0"
"7","18","3","0","0","24.3","1","0","24.3","0","0"
"7","18","4","0","0","24","1","0","24","0","0"
"7","18","5","0","0","24","1","0","24","0","0"
"7","18","6","14","57","24","1","49.883","23.508","73.372","63.32"
"7","18","7","146","115","25","1","139.673","27.702","188.579","176.125"
"7","18","8","157","236","26","3.1","287.049","31.672","398.459","380.884"
"7","18","9","101","339","27","1.5","376.709","37.062","516.884","495.993"
"7","18","10","288","462","27","2.5","638.427","42.201","854.475","822.449"
"7","18","11","297","441","27","3.6","647.157","41.314","871.274","838.63"
"7","18","12","223","432","27","3.6","580.909","39.907","787.988","758.353"
"7","18","13","278","407","27","3.6","587.949","39.922","796.368","766.437"
"7","18","14","445","347","27","3.4","608.627","40.638","815.958","785.329"
"7","18","15","107","286","27","3.3","315.833","34.291","436.843","418.227"
"7","18","16","248","133","27","3.1","192.008","30.902","253.049","239.125"
"7","18","17","19","56","26.3","3.3","52.29","26.595","74.675","64.598"
"7","18","18","0","2","25.7","3.6","1.94","24.51","2.84","0"
"7","18","19","0","0","25","3.8","0","25","0","0"
"7","18","20","0","0","25","4.1","0","25","0","0"
"7","18","21","0","0","24.8","3.6","0","24.8","0","0"
"7","18","22","0","0","24.7","3.1","0","24.7","0","0"
"7","18","23","0","0","24.5","3.1","0","24.5","0","0"
"7","19","0","0","0","24.4","3.5","0","24.4","0","0"
"7","19","1","0","0","24.3","3.9","0","24.3","0","0"
"7","19","2","0","0","24.1","4.2","0","24.1","0","0"
"7","19","3","0","0","24","4.6","0","24","0","0"
"7","19","4","0","0","24","4.6","0","24","0","0"
"7","19","5","0","0","23.9","6.2","0","23.9","0","0"
"7","19","6","14","41","24","5.1","36.987","23.539","54.395","44.711"
"7","19","7","46","91","25","6.7","95.901","25.654","135.566","124.253"
"7","19","8","149","270","26","6.2","313.742","30.54","439.046","420.369"
"7","19","9","155","261","26.5","6.9","339.228","31.42","477.16","457.416"
"7","19","10","242","423","27","7.7","570.197","35.122","790.953","761.213"
"7","19","11","234","350","27.7","8.2","514.684","34.91","715.546","688.404"
"7","19","12","339","356","27.8","8","607.532","36.453","838.006","806.582"
"7","19","13","150","360","27.9","7.9","450.212","34.363","627.466","603.202"
"7","19","14","135","354","28","7.7","416.117","33.909","579.961","557.179"
"7","19","15","46","338","27.2","7.7","332.16","31.79","467.813","448.333"
"7","19","16","47","114","26.4","7.7","119.847","27.672","169.089","157.062"
"7","19","17","19","56","25.6","7.7","52.339","25.63","75.072","64.987"
"7","19","18","0","2","24.8","7.7","1.94","23.986","2.847","0"
"7","19","19","0","0","24","7.7","0","24","0","0"
"7","19","20","0","0","24","7.2","0","24","0","0"
"7","19","21","0","0","24.1","6","0","24.1","0","0"
"7","19","22","0","0","24.3","4.8","0","24.3","0","0"
"7","19","23","0","0","24.4","3.5","0","24.4","0","0"
"7","20","0","0","0","24.5","2.3","0","24.5","0","0"
"7","20","1","0","0","24","2.1","0","24","0","0"
"7","20","2","0","0","24","2.2","0","24","0","0"
"7","20","3","0","0","24","2.3","0","24","0","0"
"7","20","4","0","0","24","2.4","0","24","0","0"
"7","20","5","0","0","24","2.5","0","24","0","0"
"7","20","6","19","38","24","2.6","34.694","23.302","51.079","41.459"
"7","20","7","23","78","24.5","3","78.791","25.003","113.04","102.194"
"7","20","8","337","195","25","3.3","330.132","31.388","451.391","432.372"
"7","20","9","130","230","25.5","3.7","295.844","31.447","416.216","398.163"
"7","20","10","462","351","26","4.1","668.419","39.498","905.592","871.664"
"7","20","11","289","442","26.5","4.6","643.144","39.538","873.785","841.048"
"7","20","12","278","414","27","5.1","611.012","38.638","833.983","802.704"
"7","20","13","262","346","28","6.2","522.028","36.797","718.191","690.961"
"7","20","14","278","338","27","5.1","494.422","36.227","679.262","653.327"
"7","20","15","206","339","27","4.6","410.645","35.063","563.246","540.973"
"7","20","16","102","122","27","4.1","142.272","29.639","195.206","182.606"
"7","20","17","27","49","26.3","4.6","47.018","26.323","66.6","56.68"
"7","20","18","0","2","25.7","5.1","1.94","24.674","2.838","0"
"7","20","19","0","0","25","6.2","0","25","0","0"
"7","20","20","0","0","25","5.9","0","25","0","0"
"7","20","21","0","0","25","5.7","0","25","0","0"
"7","20","22","0","0","24.8","5.4","0","24.8","0","0"
"7","20","23","0","0","24.6","5.1","0","24.6","0","0"
"7","21","0","0","0","24.4","4.7","0","24.4","0","0"
"7","21","1","0","0","24.2","4.4","0","24.2","0","0"
"7","21","2","0","0","24","4.1","0","24","0","0"
"7","21","3","0","0","24","4.1","0","24","0","0"
"7","21","4","0","0","24","3.6","0","24","0","0"
"7","21","5","0","0","24","2.9","0","24","0","0"
"7","21","6","9","41","24","2.2","37.714","23.336","55.518","45.813"
"7","21","7","38","132","24","1.5","130.346","26.1","186.05","173.652"
"7","21","8","102","300","24","4.1","320.4","29.843","452.379","433.332"
"7","21","9","140","219","24","3.1","292.24","30.205","413.397","395.42"
"7","21","10","329","406","25","4.1","620.984","37.508","850.728","818.84"
"7","21","11","260","371","25.5","3.6","556.185","37.828","762.133","733.401"
"7","21","12","244","299","25.3","3.8","479.257","35.623","663.952","638.517"
"7","21","13","130","590","25.2","4.1","644.385","38.553","880.28","847.301"
"7","21","14","272","286","25","5.1","444.091","33.426","618.255","594.283"
"7","21","15","391","249","24.5","3.8","421.947","33.358","576.536","553.859"
"7","21","16","70","109","24","2.6","121.589","26.661","170.612","158.552"
"7","21","17","32","47","23.5","3.1","45.67","23.403","65.203","55.31"
"7","21","18","1","3","24","2.6","2.91","22.632","4.297","0"
"7","21","19","0","0","24","2.6","0","24","0","0"
"7","21","20","0","0","24","2.6","0","24","0","0"
"7","21","21","0","0","24","4.1","0","24","0","0"
"7","21","22","0","0","24","5.5","0","24","0","0"
"7","21","23","0","0","24","7","0","24","0","0"
"7","22","0","0","0","24","5.9","0","24","0","0"
"7","22","1","0","0","23.9","4.7","0","23.9","0","0"
"7","22","2","0","0","23.9","3.6","0","23.9","0","0"
"7","22","3","0","0","23.9","3.3","0","23.9","0","0"
"7","22","4","0","0","23.8","3.1","0","23.8","0","0"
"7","22","5","0","0","23.7","2.6","0","23.7","0","0"
"7","22","6","0","39","24.4","3.1","36.035","23.793","52.933","43.277"
"7","22","7","113","122","25","3.6","138.752","26.845","190.981","178.474"
"7","22","8","95","275","25.7","4.1","295.63","31.052","414.961","396.942"
"7","22","9","24","248","26","4.6","247.236","30.38","351.479","335.134"
"7","22","10","97","346","26.2","5.2","395.712","33.018","555.327","533.293"
"7","22","11","136","436","26.5","5.7","516.724","35.351","717.368","690.166"
"7","22","12","236","572","26.6","6.2","721.948","38.685","985.639","948.615"
"7","22","13","188","378","26.6","6.7","497.131","34.672","691.699","665.354"
"7","22","14","13","270","26.7","5.1","262.333","31.436","371.359","354.498"
"7","22","15","103","265","26.2","5.9","296.343","30.789","416.95","398.877"
"7","22","16","67","200","25.7","6.7","201.256","28.402","283.964","269.302"
"7","22","17","36","93","25.2","2.6","82.02","26.288","116.823","105.899"
"7","22","18","0","2","25","3.1","1.94","23.804","2.849","0"
"7","22","19","0","0","24.9","2.6","0","24.9","0","0"
"7","22","20","0","0","24.7","2.6","0","24.7","0","0"
"7","22","21","0","0","24.6","2.9","0","24.6","0","0"
"7","22","22","0","0","24.4","3.3","0","24.4","0","0"
"7","22","23","0","0","24.3","3.6","0","24.3","0","0"
"7","23","0","0","0","24.2","3.3","0","24.2","0","0"
"7","23","1","0","0","24.1","3","0","24.1","0","0"
"7","23","2","0","0","24.1","2.7","0","24.1","0","0"
"7","23","3","0","0","24.1","2.4","0","24.1","0","0"
"7","23","4","0","0","24.1","2.1","0","24.1","0","0"
"7","23","5","0","0","24","1.8","0","24","0","0"
"7","23","6","4","45","24","1.5","40.862","23.324","60.154","50.36"
"7","23","7","29","152","25","2.6","145.604","27.22","207.917","195.032"
"7","23","8","62","221","26","2.8","233.066","30.579","328.529","312.767"
"7","23","9","208","323","27","3.1","429.811","36.19","590.505","567.398"
"7","23","10","364","367","26","3.3","613.596","39.545","831.806","800.606"
"7","23","11","159","445","26","3.6","544.148","38.049","745.313","717.16"
"7","23","12","163","575","26","4.3","665.266","39.681","903.965","870.098"
"7","23","13","209","394","26","5.1","528.384","36.084","730.029","702.399"
"7","23","14","137","285","26","4.5","356.689","33.109","498.814","478.449"
"7","23","15","75","248","26","3.8","267.536","31.336","376.165","359.179"
"7","23","16","59","136","26","3.2","143.438","28.6","201.32","188.583"
"7","23","17","15","94","25.7","2.6","83.471","26.676","120.012","109.023"
"7","23","18","0","2","25.3","2.3","1.94","24.013","2.846","0"
"7","23","19","0","0","25","2.1","0","25","0","0"
"7","23","20","0","0","25","2.6","0","25","0","0"
"7","23","21","0","0","25","2.8","0","25","0","0"
"7","23","22","0","0","25","3.1","0","25","0","0"
"7","23","23","0","0","24.5","3.6","0","24.5","0","0"
"7","24","0","0","0","24.1","4.1","0","24.1","0","0"
"7","24","1","0","0","23.7","3.6","0","23.7","0","0"
"7","24","2","0","0","23.4","3.1","0","23.4","0","0"
"7","24","3","0","0","23","3.6","0","23","0","0"
"7","24","4","0","0","23.4","4.1","0","23.4","0","0"
"7","24","5","0","0","23.7","3.8","0","23.7","0","0"
"7","24","6","25","33","24.4","3.6","30.793","23.71","45.25","35.741"
"7","24","7","87","97","25","3.3","110.806","26.236","153.267","141.58"
"7","24","8","193","141","25.7","3.1","218.481","29.701","302.838","287.716"
"7","24","9","297","274","25.9","3.6","440.743","34.862","607.843","584.197"
"7","24","10","178","483","26","4.1","580.735","37.95","795.078","765.192"
"7","24","11","166","360","26.2","4.6","473.121","35.664","655.652","630.486"
"7","24","12","313","297","26.4","5.1","536.183","36.339","740.092","712.118"
"7","24","13","342","398","26.5","6.2","633.958","37.1","870.854","838.225"
"7","24","14","77","275","26.7","4.1","308.455","33.31","431.656","413.182"
"7","24","15","307","181","26.2","4.6","321.016","32.105","441.194","422.457"
"7","24","16","79","130","25.7","4.6","143.518","28.005","200.449","187.731"
"7","24","17","22","64","25.2","4.6","59.305","25.451","85.025","74.744"
"7","24","18","4","4","24.7","3.6","3.879","23.541","5.705","0"
"7","24","19","0","0","24.2","2.5","0","24.2","0","0"
"7","24","20","0","0","23.7","1.5","0","23.7","0","0"
"7","24","21","0","0","23.6","1.5","0","23.6","0","0"
"7","24","22","0","0","23.6","1.3","0","23.6","0","0"
"7","24","23","0","0","23.5","1.2","0","23.5","0","0"
"7","25","0","0","0","23.2","1","0","23.2","0","0"
"7","25","1","0","0","23","1.2","0","23","0","0"
"7","25","2","0","0","22.7","1.3","0","22.7","0","0"
"7","25","3","0","0","22.8","1.5","0","22.8","0","0"
"7","25","4","0","0","23","1.6","0","23","0","0"
"7","25","5","0","0","23.1","1.8","0","23.1","0","0"
"7","25","6","12","46","23.8","1.9","41.736","23.201","61.324","51.507"
"7","25","7","82","143","24.4","2.1","150.875","26.888","211.254","198.293"
"7","25","8","190","337","25.1","3.1","392.812","33.236","542.666","521.013"
"7","25","9","284","368","25.8","4.1","518.365","36.354","711.021","684.032"
"7","25","10","317","279","26.4","5.2","499.825","35.609","690.933","664.613"
"7","25","11","516","338","27.1","6.2","738.601","39.456","1003.226","965.503"
"7","25","12","496","358","27","6.7","743.875","39.145","1012.255","974.171"
"7","25","13","286","503","26.8","7.2","686.089","37.504","941.211","905.922"
"7","25","14","632","234","26.7","7.2","637.563","36.58","870.276","837.668"
"7","25","15","414","203","26.2","7.2","395.02","32.199","541.356","519.741"
"7","25","16","360","127","25.6","7.2","222.194","28.608","290.874","276.044"
"7","25","17","67","72","25.1","7.2","67.57","25.473","94.124","83.661"
"7","25","18","1","2","24.6","5.1","1.94","23.581","2.852","0"
"7","25","19","0","0","24.2","5.1","0","24.2","0","0"
"7","25","20","0","0","23.7","5.1","0","23.7","0","0"
"7","25","21","0","0","23.3","4.1","0","23.3","0","0"
"7","25","22","0","0","22.8","3.1","0","22.8","0","0"
"7","25","23","0","0","22.4","2.6","0","22.4","0","0"
"7","26","0","0","0","22","2.1","0","22","0","0"
"7","26","1","0","0","22","1.5","0","22","0","0"
"7","26","2","0","0","22","1.5","0","22","0","0"
"7","26","3","0","0","22","1.5","0","22","0","0"
"7","26","4","0","0","22","1.5","0","22","0","0"
"7","26","5","0","0","21","1.5","0","21","0","0"
"7","26","6","25","55","22","2.1","47.398","21.521","70.011","60.025"
"7","26","7","102","150","23","2.6","161.243","25.584","225.923","212.628"
"7","26","8","339","216","24.3","2.9","353.773","31.706","484.583","464.627"
"7","26","9","74","310","25.7","3.3","335.824","32.854","470.912","451.344"
"7","26","10","229","355","27","3.6","503.822","37.59","690.436","664.133"
"7","26","11","300","302","26.6","3.6","529.57","38.101","724.563","697.117"
"7","26","12","130","281","26.2","4.1","372.806","33.961","521.064","500.051"
"7","26","13","199","327","25.9","4","460.245","35.275","638.388","613.777"
"7","26","14","408","275","25.5","3.8","527.814","36.669","722.102","694.74"
"7","26","15","261","302","25.1","3.7","408.977","33.935","562.288","540.044"
"7","26","16","53","167","24.7","3.6","169.435","28.054","239.788","226.173"
"7","26","17","58","48","24.4","3.3","47.449","24.48","65.652","55.751"
"7","26","18","0","4","24","3.1","3.879","22.734","5.727","0"
"7","26","19","0","0","24","3.3","0","24","0","0"
"7","26","20","0","0","24","3.6","0","24","0","0"
"7","26","21","0","0","24","3.3","0","24","0","0"
"7","26","22","0","0","24","3.1","0","24","0","0"
"7","26","23","0","0","23.4","4","0","23.4","0","0"
"7","27","0","0","0","23.4","3.7","0","23.4","0","0"
"7","27","1","0","0","23.5","3.3","0","23.5","0","0"
"7","27","2","0","0","23.5","3","0","23.5","0","0"
"7","27","3","0","0","23.5","2.6","0","23.5","0","0"
"7","27","4","0","0","23.5","2.6","0","23.5","0","0"
"7","27","5","0","0","23.5","2.6","0","23.5","0","0"
"7","27","6","1","46","23.8","2.6","41.653","23.271","61.319","51.502"
"7","27","7","31","138","24.2","2.6","134.479","26.126","192.678","180.134"
"7","27","8","154","220","24.5","2.6","274.515","30.152","384.044","366.851"
"7","27","9","112","434","25","2.6","471.866","35.82","651.965","626.918"
"7","27","10","50","322","25.3","5.1","340.092","31.465","481.232","461.372"
"7","27","11","158","504","25.6","6.7","598.989","34.9","833.507","802.246"
